tweet_id,timestamp,source,expanded_urls,rating_numerator,rating_denominator,name,dog_state,Link,Text,retweet_count,favorite_count,display_text_range,lang,day,month,date,year,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
704499785726889984,2016-03-01 02:53:32+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/704499785726889984/photo/1,12,10,Null,None,https://t.co/dlF93GLnDc,When you wake up from a long nap and have no idea who you are. ,949,2777,81,en,Tue,Mar,1,2016,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,1,Chihuahua,0.377,True,Siamese_cat,0.098,False,Labrador_retriever,0.085,True
704480331685040129,2016-03-01 01:36:14+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/704480331685040129/photo/1,11,10,Lucia,None,https://t.co/qv6qlEUCEe,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). would definitely still pet ,1018,3249,60,en,Tue,Mar,1,2016,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,1,Samoyed,0.979,True,Pomeranian,0.007,True,Arctic_fox,0.006,False
704364645503647744,2016-02-29 17:56:32+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/704364645503647744/photo/1,https://twitter.com/dog_rates/status/704364645503647744/photo/1",12,10,Bisquick,None,https://t.co/5zX5XD3i6K,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. I'd steal Bisquick ,3364,7618,75,en,Mon,Feb,29,2016,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,1,Pembroke,0.981,True,Cardigan,0.019,True,Chihuahua,0.0,True
704347321748819968,2016-02-29 16:47:42+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/704347321748819968/photo/1,10,10,Ralphson,pupper,https://t.co/INphk4ltkZ,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. stay woke pupper ,330,1504,96,en,Mon,Feb,29,2016,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,1,Teddy,0.233,False,Feather_boa,0.088,False,Brittany_spaniel,0.083,True
704054845121142784,2016-02-28 21:25:30+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/704054845121142784/photo/1,60,50,Null,None,https://t.co/9dpcw6MdWa,Here is a whole flock of puppers.  I'll take the lot ,872,2792,96,en,Sun,Feb,28,2016,https://pbs.twimg.com/media/CcVOJEcXEAM0FHL.jpg,1,Great_Pyrenees,0.668,True,Kuvasz,0.229,True,Golden_retriever,0.044,True
703774238772166656,2016-02-28 02:50:28+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/703774238772166656/photo/1,10,10,Null,None,https://t.co/ZvxdB4i9AG,"""YOU CAN'T HANDLE THE TRUTH"" both ",427,1767,93,en,Sun,Feb,28,2016,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,1,Labrador_retriever,0.99,True,Chesapeake_Bay_retriever,0.008,True,Curly-coated_retriever,0.001,True
703769065844768768,2016-02-28 02:29:55+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/703769065844768768/photo/1,https://twitter.com/dog_rates/status/703769065844768768/photo/1",10,10,Null,None,https://t.co/QQZDCYl6zT,When you're trying to watch your favorite tv show but your friends keep interrupting. relatable af ,1083,3113,111,en,Sun,Feb,28,2016,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,2,Boxer,0.839,True,Greater_Swiss_Mountain_dog,0.089,True,Bull_mastiff,0.032,True
703611486317502464,2016-02-27 16:03:45+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/703611486317502464/photo/1,10,10,Scooter,pupper,https://t.co/JSmX1FIEaW,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet put it in some rice pup ,1450,3669,127,en,Sat,Feb,27,2016,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,1,Pembroke,0.756,True,Basenji,0.127,True,Cardigan,0.08,True
703425003149250560,2016-02-27 03:42:44+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/703425003149250560/photo/1,9,10,Null,None,dogs...,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... ",1285,3622,71,en,Sat,Feb,27,2016,https://pbs.twimg.com/media/CcMRSwUW8AAxxNC.jpg,1,Miniature_pinscher,0.293,True,Sleeping_bag,0.142,False,Italian_greyhound,0.071,True
703382836347330562,2016-02-27 00:55:11+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/703382836347330562/photo/1,https://twitter.com/dog_rates/status/703382836347330562/photo/1",12,10,Charlie,None,https://t.co/B9dOrmnPVt,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. would pet so damn well ,1086,3343,115,en,Sat,Feb,27,2016,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,2,Golden_retriever,0.946,True,Standard_poodle,0.014,True,Tibetan_mastiff,0.012,True
703356393781329922,2016-02-26 23:10:06+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/703356393781329922/photo/1,9,10,Socks,None,https://t.co/8rc5I22bBf,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. and ,368,1829,116,en,Fri,Feb,26,2016,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,1,Border_collie,0.895,True,Collie,0.097,True,English_springer,0.003,True
703268521220972544,2016-02-26 17:20:56+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/703268521220972544/photo/1,12,10,Null,pupper,https://t.co/eBcqv9SPkY,Happy Friday here's a sleepy pupper ,515,1890,101,en,Fri,Feb,26,2016,https://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg,1,Wool,0.525,False,Fur_coat,0.236,False,Kuvasz,0.038,True
703079050210877440,2016-02-26 04:48:02+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/703079050210877440/photo/1,https://twitter.com/dog_rates/status/703079050210877440/photo/1",11,10,Null,None,https://t.co/hMjzhdUHaW,This is a Butternut Cumberfloof. It's not windy they just look like that. back at it again with the red socks ,2921,7058,103,en,Fri,Feb,26,2016,https://pbs.twimg.com/media/CcHWqQCW8AEb0ZH.jpg,2,Pembroke,0.779,True,Shetland_sheepdog,0.094,True,Cardigan,0.06,True
702684942141153280,2016-02-25 02:42:00+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/702684942141153280/photo/1,11,10,Lucy,None,https://t.co/d2b5C2R0aO,This is Lucy. She's sick of these bullshit generalizations ,1009,3088,116,en,Thu,Feb,25,2016,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,1,Golden_retriever,0.514,True,Chesapeake_Bay_retriever,0.173,True,Brittany_spaniel,0.118,True
702671118226825216,2016-02-25 01:47:04+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/702671118226825216/photo/1,10,10,Rambo,None,https://t.co/MpH1Fe9LhZ,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. for both ,535,2095,46,en,Thu,Feb,25,2016,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,1,Bloodhound,0.381,True,Sussex_spaniel,0.212,True,Clumber,0.129,True
702598099714314240,2016-02-24 20:56:55+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/702598099714314240/photo/1,11,10,Sansa,pupper,https://t.co/IpAoztle2s,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. once a pupper, always a pupper ",3260,11693,98,en,Wed,Feb,24,2016,https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,1,Kelpie,0.219,True,Badger,0.134,False,Siamese_cat,0.074,False
702539513671897089,2016-02-24 17:04:07+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/702539513671897089/photo/1,https://twitter.com/dog_rates/status/702539513671897089/photo/1,https://twitter.com/dog_rates/status/702539513671897089/photo/1",12,10,Null,None,https://t.co/4EnShAQjv6,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. would def pet ,914,2762,89,en,Wed,Feb,24,2016,https://pbs.twimg.com/media/Cb_r8qTUsAASgdF.jpg,3,Pomeranian,0.714,True,Shih-Tzu,0.041,True,Silky_terrier,0.033,True
702321140488925184,2016-02-24 02:36:23+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1",12,10,Null,None,https://t.co/7u8mM99Tj5,Please enjoy this picture as much as I did. ,999,3139,98,en,Wed,Feb,24,2016,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg,3,West_Highland_white_terrier,0.769,True,Scotch_terrier,0.064,True,Old_English_sheepdog,0.044,True
702276748847800320,2016-02-23 23:39:59+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/702276748847800320/photo/1,11,10,Null,None,https://t.co/rSNCEiTtfI,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" ",729,2351,70,en,Tue,Feb,23,2016,https://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg,1,Boston_bull,0.697,True,French_bulldog,0.239,True,American_Staffordshire_terrier,0.02,True
702217446468493312,2016-02-23 19:44:20+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/702217446468493312/photo/1,9,10,Null,None,...9/10,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you .../ ",1274,4567,85,en,Tue,Feb,23,2016,https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,1,Golden_retriever,0.242,True,Chow,0.227,True,Cocker_spaniel,0.194,True
701981390485725185,2016-02-23 04:06:20+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/701981390485725185/photo/1,12,10,Fiji,None,https://t.co/fZRob6eotY,This is Fiji. She's a Powdered Stegafloof. Very rare. ,933,3294,64,en,Tue,Feb,23,2016,https://pbs.twimg.com/media/Cb3wWWbWEAAy06k.jpg,1,Pomeranian,0.491,True,Weasel,0.131,False,Yorkshire_terrier,0.099,True
701952816642965504,2016-02-23 02:12:47+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/701952816642965504/photo/1,11,10,Rilo,None,https://t.co/KInss2PXyX,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af ,976,3672,85,en,Tue,Feb,23,2016,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,1,Toy_poodle,0.332,True,Miniature_poodle,0.272,True,Standard_poodle,0.169,True
701889187134500865,2016-02-22 21:59:57+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/701889187134500865/photo/1,11,10,Bilbo,None,https://t.co/rH9SQgZUnQ,This is Bilbo. He's not emotionally prepared to enter the water. don't struggle Bilbo ,1313,3374,109,en,Mon,Feb,22,2016,https://pbs.twimg.com/media/Cb2cfd9WAAEL-zk.jpg,1,French_bulldog,0.903,True,Staffordshire_bullterrier,0.023,True,Soap_dispenser,0.012,False
701601587219795968,2016-02-22 02:57:08+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/701601587219795968/photo/1,10,10,Coopson,None,https://t.co/MWw3pVMhJA,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. would still pet ,432,2005,40,en,Mon,Feb,22,2016,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,1,Chihuahua,0.994,True,Pembroke,0.002,True,Toy_terrier,0.001,True
701570477911896070,2016-02-22 00:53:31+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/701570477911896070/photo/1,https://twitter.com/dog_rates/status/701570477911896070/photo/1",9,10,Yoda,None,https://t.co/yVdMsVYHIx,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. ,881,2690,110,en,Mon,Feb,22,2016,https://pbs.twimg.com/media/Cbx6nz1WIAA0QSW.jpg,1,Yorkshire_terrier,0.908,True,Silky_terrier,0.077,True,Australian_terrier,0.008,True
701545186879471618,2016-02-21 23:13:01+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/701545186879471618/photo/1,10,10,Millie,pupper,https://t.co/SDVkc4m96M,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. go for gold pupper ,580,2549,35,en,Sun,Feb,21,2016,https://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg,1,Border_collie,0.281,True,Cardigan,0.113,True,Toy_terrier,0.053,True
701214700881756160,2016-02-21 01:19:47+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/701214700881756160/photo/1,12,10,Null,None,https://t.co/JKXh0NbBNL,"I'm not sure what's happening here, but it's pretty spectacular. for both ",4838,11678,131,en,Sun,Feb,21,2016,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,1,Chihuahua,0.615,True,Pembroke,0.16,True,Basenji,0.084,True
700890391244103680,2016-02-20 03:51:05+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/700890391244103680/photo/1,11,10,Chet,None,https://t.co/TBv7Qh1zxZ,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. ,535,2125,104,en,Sat,Feb,20,2016,https://pbs.twimg.com/media/CboQFolWIAE04qE.jpg,1,White_wolf,0.167,False,Schipperke,0.122,True,West_Highland_white_terrier,0.119,True
700864154249383937,2016-02-20 02:06:50+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/700864154249383937/photo/1,12,10,Null,pupper,https://t.co/ItSsE92gCW,"""Pupper is a present to world. Here is a bow for pupper."" precious as hell ",595,2481,87,en,Sat,Feb,20,2016,https://pbs.twimg.com/media/Cbn4OqKWwAADGWt.jpg,1,Kuvasz,0.806,True,Great_Pyrenees,0.187,True,Samoyed,0.003,True
700847567345688576,2016-02-20 01:00:55+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/700847567345688576/photo/1,10,10,Crouton,None,https://t.co/110Eeg7KW3,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff ,475,2354,64,en,Sat,Feb,20,2016,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,1,Rhodesian_ridgeback,0.253,True,Redbone,0.153,True,Whippet,0.135,True
700747788515020802,2016-02-19 18:24:26+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/700747788515020802/photo/1,11,10,very,None,https://t.co/22x9SbCYCU,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. ,8795,21767,119,en,Fri,Feb,19,2016,https://pbs.twimg.com/media/CbmOY41UAAQylmA.jpg,1,Great_Pyrenees,0.481,True,Samoyed,0.312,True,Maltese_dog,0.075,True
700518061187723268,2016-02-19 03:11:35+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/700518061187723268/photo/1,10,10,Vincent,None,https://t.co/JQGMP7kzjD,This is Vincent. He's the man your girl is with when she's not with you. ,754,2502,124,en,Fri,Feb,19,2016,https://pbs.twimg.com/media/Cbi9dI_UYAAgkyC.jpg,1,American_Staffordshire_terrier,0.57,True,Staffordshire_bullterrier,0.211,True,Chihuahua,0.122,True
700505138482569216,2016-02-19 02:20:14+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/700505138482569216/photo/1,https://twitter.com/dog_rates/status/700505138482569216/photo/1,https://twitter.com/dog_rates/status/700505138482569216/photo/1,https://twitter.com/dog_rates/status/700505138482569216/photo/1",12,10,Kaia,None,https://t.co/5fMdH8GFaq,This is Kaia. She's just cute as hell. I'd kill for Kaia ,547,2184,137,en,Fri,Feb,19,2016,https://pbs.twimg.com/media/Cbixs3vUUAAqHHN.jpg,1,Bath_towel,0.45,False,Norwegian_elkhound,0.16,True,Great_Dane,0.049,True
700462010979500032,2016-02-18 23:28:52+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/700462010979500032/photo/1,6,10,Murphy,None,https://t.co/ALO02IAKCn,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. ,1691,3940,140,en,Thu,Feb,18,2016,https://pbs.twimg.com/media/CbiKe7-W0AIVNNr.jpg,1,Hamster,0.679,False,Pomeranian,0.11,True,Angora,0.104,False
700167517596164096,2016-02-18 03:58:39+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/700167517596164096/photo/1,10,10,Dotsy,None,https://t.co/A0h4lnhU4s,This is Dotsy. She's stuck as hell. ,691,2518,107,en,Thu,Feb,18,2016,https://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg,1,Beagle,0.163,True,Pembroke,0.12,True,Siberian_husky,0.11,True
700151421916807169,2016-02-18 02:54:41+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/700151421916807169/photo/1,11,10,Null,pupper,https://t.co/o9aJVPB25n,If a pupper gave that to me I'd probably start shaking and faint from all the joy. ,641,2144,118,en,Thu,Feb,18,2016,https://pbs.twimg.com/media/CbdwATgWwAABGID.jpg,1,Tennis_ball,0.328,False,Italian_greyhound,0.177,True,Staffordshire_bullterrier,0.134,True
700143752053182464,2016-02-18 02:24:13+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/700143752053182464/photo/1,10,10,Null,pupper,https://t.co/Fbdr5orUrJ,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. hang in there pupper ,2571,7189,142,en,Thu,Feb,18,2016,https://pbs.twimg.com/media/CbdpBmLUYAY9SgQ.jpg,1,Golden_retriever,0.532,True,Crossword_puzzle,0.104,False,Binder,0.1,False
700029284593901568,2016-02-17 18:49:22+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/700029284593901568/photo/1,10,10,Coops,None,https://t.co/8Nuny4lLE3,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. ,553,1985,140,en,Wed,Feb,17,2016,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,1,West_Highland_white_terrier,0.727,True,Maltese_dog,0.177,True,Dandie_Dinmont,0.07,True
700002074055016451,2016-02-17 17:01:14+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/700002074055016451/photo/1,9,10,Thumas,None,https://t.co/x0ZDlNqfb1,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. ,1267,3157,72,en,Wed,Feb,17,2016,https://pbs.twimg.com/media/CbboKP4WIAAw8xq.jpg,1,Chihuahua,0.369,True,Schipperke,0.243,True,Pug,0.162,True
699801817392291840,2016-02-17 03:45:29+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1",11,10,Cooper,pupper,https://t.co/qI8yvqKG02,This is Cooper. He began to tear up when his bone was taken from him. stay strong pupper ,900,2897,102,en,Wed,Feb,17,2016,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg,2,Golden_retriever,0.809,True,Irish_setter,0.042,True,Labrador_retriever,0.024,True
699788877217865730,2016-02-17 02:54:04+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/699788877217865730/photo/1,12,10,Nala,None,https://t.co/5bjrIRqByp,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. ,486,2138,138,en,Wed,Feb,17,2016,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,1,Border_terrier,0.355,True,Toy_poodle,0.17,True,Norwegian_elkhound,0.1,True
699779630832685056,2016-02-17 02:17:19+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/699779630832685056/photo/1,https://twitter.com/dog_rates/status/699779630832685056/photo/1",10,10,Null,None,https://t.co/B28ebc5LzQ,Take all my money. ,1173,2606,124,en,Wed,Feb,17,2016,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,1,Malinois,0.706,True,German_shepherd,0.166,True,Great_Dane,0.059,True
699775878809702401,2016-02-17 02:02:25+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/699775878809702401/photo/1,11,10,Fillup,None,https://t.co/TEHu55ZQKD,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats it'll be ok pup ,575,1872,61,en,Wed,Feb,17,2016,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,1,Dandie_Dinmont,0.272,True,Old_English_sheepdog,0.165,True,Otterhound,0.106,True
699446877801091073,2016-02-16 04:15:05+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/699446877801091073/photo/1,https://twitter.com/dog_rates/status/699446877801091073/photo/1,https://twitter.com/dog_rates/status/699446877801091073/photo/1",12,10,Archie,None,https://t.co/9fojElzIxx,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. ",2494,5702,139,en,Tue,Feb,16,2016,https://pbs.twimg.com/media/CbTvNpoW0AEemnx.jpg,3,Pembroke,0.969,True,Cardigan,0.026,True,Chihuahua,0.004,True
699434518667751424,2016-02-16 03:25:58+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/699434518667751424/photo/1,12,10,Null,pupper,https://t.co/hTE2PEwGvi,I know this is a tad late but here's a wonderful Valentine's Day pupper ,488,2079,132,en,Tue,Feb,16,2016,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg,1,Golden_retriever,0.837,True,Kuvasz,0.106,True,Labrador_retriever,0.025,True
699423671849451520,2016-02-16 02:42:52+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/699423671849451520/photo/1,10,10,Null,None,...both,"""Don't ever talk to me or my son again."" ...both ",305,1300,128,en,Tue,Feb,16,2016,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,1,Pug,0.998,True,French_bulldog,0.002,True,Bull_mastiff,0.0,True
699413908797464576,2016-02-16 02:04:04+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/699413908797464576/photo/1,11,10,Miley,None,https://t.co/6r4GFZY5WS,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. would squeeze aggressively ",594,1988,84,en,Tue,Feb,16,2016,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,1,Samoyed,0.517,True,Malamute,0.156,True,Eskimo_dog,0.095,True
699370870310113280,2016-02-15 23:13:03+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/699370870310113280/photo/1,11,10,Calbert,None,https://t.co/iNFIHvcVur,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. would pet extra well ,414,1816,130,en,Mon,Feb,15,2016,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,1,Cairn,0.338,True,Chihuahua,0.209,True,Border_terrier,0.137,True
699323444782047232,2016-02-15 20:04:36+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/699323444782047232/photo/1,10,10,Null,None,...both,"""I'm bathing the children what do you want?""  ...both ",820,3011,139,en,Mon,Feb,15,2016,https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg,1,Labrador_retriever,0.31,True,Doormat,0.304,False,Sliding_door,0.077,False
699079609774645248,2016-02-15 03:55:41+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1",8,10,Reagan,None,https://t.co/A2j2StfNgL,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. ,613,2338,130,en,Mon,Feb,15,2016,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,3,Schipperke,0.667,True,Chesapeake_Bay_retriever,0.12,True,Kelpie,0.098,True
699072405256409088,2016-02-15 03:27:04+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/699072405256409088/video/1,12,10,Null,None,https://t.co/7WrAWKdBac,ERMAHGERD please enjoy ,1128,2824,136,en,Mon,Feb,15,2016,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg,1,Shih-Tzu,0.6,True,Pekinese,0.213,True,Maltese_dog,0.154,True
699036661657767936,2016-02-15 01:05:02+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/699036661657767936/photo/1,13,10,Null,pupper,https://t.co/7u6VnZ1UFe,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD for all ,1142,2492,111,en,Mon,Feb,15,2016,https://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg,1,Chihuahua,0.223,True,Toyshop,0.18,False,Weimaraner,0.163,True
698989035503689728,2016-02-14 21:55:47+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/698989035503689728/photo/1,13,10,Oliver,None,https://t.co/3BrRIWjG35,This is Oliver. He does toe touches in his sleep. precious af ,922,3189,83,en,Sun,Feb,14,2016,https://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg,1,Norfolk_terrier,0.246,True,Irish_terrier,0.243,True,Golden_retriever,0.086,True
698953797952008193,2016-02-14 19:35:46+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/698953797952008193/photo/1,11,10,CeCe,None,https://t.co/oW9XMYG3F4,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. crushing traditional gender roles ,862,2557,144,en,Sun,Feb,14,2016,https://pbs.twimg.com/media/CbMuxV5WEAAIBjy.jpg,1,Italian_greyhound,0.382,True,Redbone,0.102,True,Shower_cap,0.077,False
698907974262222848,2016-02-14 16:33:40+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/698907974262222848/photo/1,https://twitter.com/dog_rates/status/698907974262222848/photo/1,https://twitter.com/dog_rates/status/698907974262222848/photo/1",10,10,Null,None,https://t.co/GXq43zFfBu,This dog is never sure if he's doing the right thing. ,588,2418,104,en,Sun,Feb,14,2016,https://pbs.twimg.com/media/CbMFFssWIAAyuOd.jpg,3,German_short-haired_pointer,0.983,True,Bluetick,0.006,True,Curly-coated_retriever,0.003,True
698710712454139905,2016-02-14 03:29:49+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/698710712454139905/photo/1,10,10,Cuddles,None,https://t.co/rKjK88D05Z,This is Cuddles. He's not entirely sure how doors work. I believe in you Cuddles ,644,2359,96,en,Sun,Feb,14,2016,https://pbs.twimg.com/media/CbJRrigW0AIcJ2N.jpg,1,Samoyed,0.33,True,Shoji,0.166,False,Prison,0.104,False
698703483621523456,2016-02-14 03:01:06+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/698703483621523456/photo/1,7,10,Rusty,None,https://t.co/hEH19t1eFp,This is Rusty. He has no respect for POULTRY products. Unbelievable af. would still pet ,351,1375,117,en,Sun,Feb,14,2016,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,1,Brittany_spaniel,0.932,True,Welsh_springer_spaniel,0.031,True,Beagle,0.013,True
698635131305795584,2016-02-13 22:29:29+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/698635131305795584/video/1,12,10,Null,None,https://t.co/rb8nzVNh7F,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All (Vid by @pootdanielle) ,326,1243,64,en,Sat,Feb,13,2016,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg,1,Samoyed,0.158,True,Kuvasz,0.089,True,West_Highland_white_terrier,0.025,True
